id,price,city,neighbourhood,property_type,room_type,accommodates,bathrooms,bedrooms,beds
9698823,165.0,boston,back bay,apartment,entire home/apt,3,1,2,1
48612,375.0,boston,back bay,apartment,entire home/apt,5,1,2,2
5455293,298.0,boston,,apartment,entire home/apt,5,2,2,3
9992532,319.0,boston,back bay,apartment,entire home/apt,5,2,2,2
7961477,245.0,boston,back bay,apartment,entire home/apt,4,1,1,2
1964878,363.0,boston,back bay,apartment,entire home/apt,5,1,2,3
1329627,259.0,boston,back bay,apartment,entire home/apt,2,1,1,1
5454513,276.0,boston,back bay,apartment,entire home/apt,5,2,2,3
13592,359.0,boston,back bay,apartment,entire home/apt,4,1,2,2
47725,259.0,boston,back bay,apartment,private room,2,1,1,1
10811,165.0,boston,back bay,condominium,entire home/apt,2,1,0,1
7731797,199.0,boston,back bay,,entire home/apt,2,1,0,1
47722,479.0,boston,back bay,apartment,private room,2,1,1,1
14711359,135.0,boston,back bay,apartment,private room,2,1,1,1
9992751,319.0,boston,back bay,apartment,entire home/apt,5,2,2,2
14322091,107.0,boston,,apartment,private room,1,1,1,1
13433298,150.0,boston,back bay,condominium,entire home/apt,3,1,0,2
7240149,300.0,boston,back bay,apartment,entire home/apt,3,1,1,1
12286410,285.0,boston,back bay,apartment,entire home/apt,5,1,1,2
2374089,195.0,boston,back bay,apartment,entire home/apt,2,1,0,1
1948096,385.0,boston,south end,apartment,entire home/apt,4,1,2,2
9238963,110.0,boston,back bay,apartment,entire home/apt,3,1,0,1
9631816,105.0,boston,back bay,apartment,entire home/apt,1,1,0,1
10860611,120.0,boston,back bay,apartment,private room,2,1,1,1
12154934,163.0,boston,back bay,apartment,entire home/apt,3,1,1,1
7125052,275.0,boston,back bay,apartment,private room,2,1,1,1
4044840,298.0,boston,,apartment,entire home/apt,3,1,1,2
13711334,225.0,boston,back bay,apartment,entire home/apt,5,1,1,2
11122394,450.0,boston,back bay,apartment,entire home/apt,4,1,2,3
9991857,319.0,boston,back bay,apartment,entire home/apt,5,2,2,2
1341072,175.0,boston,back bay,apartment,entire home/apt,2,1,1,1
56937,299.0,boston,back bay,apartment,entire home/apt,4,1,2,2
9144588,165.0,boston,back bay,apartment,entire home/apt,2,1,0,1
1498719,250.0,boston,back bay,apartment,entire home/apt,2,1,0,1
1717816,99.0,boston,back bay,apartment,entire home/apt,2,1,1,1
11590000,209.0,boston,back bay,apartment,entire home/apt,2,1,1,1
6895050,250.0,boston,back bay,condominium,private room,2,1,1,1
10138904,330.0,boston,back bay,apartment,entire home/apt,8,2,3,3
11121872,150.0,boston,back bay,apartment,private room,2,1,1,1
6121709,139.0,boston,,apartment,private room,2,1,1,1
4065578,200.0,boston,back bay,apartment,entire home/apt,3,1,1,1
9974833,249.0,boston,,apartment,entire home/apt,3,1,1,1
14397533,300.0,boston,back bay,apartment,entire home/apt,4,1,1,2
9809914,105.0,boston,,apartment,entire home/apt,7,1,1,3
4490826,363.0,boston,,apartment,entire home/apt,5,2,2,3
1551205,464.0,boston,back bay,apartment,entire home/apt,4,2,2,2
3601254,97.0,boston,back bay,apartment,entire home/apt,2,1,0,1
9346513,250.0,boston,back bay,condominium,entire home/apt,3,1,1,1
4870883,150.0,boston,back bay,apartment,entire home/apt,2,1,0,1
8351880,151.0,boston,back bay,apartment,private room,2,1,1,1
12441,399.0,boston,back bay,apartment,entire home/apt,6,3,3,3
7860369,210.0,boston,back bay,apartment,private room,2,1,1,1
11905849,207.0,boston,back bay,apartment,entire home/apt,2,1,1,1
5581575,315.0,boston,back bay,apartment,entire home/apt,6,1,2,3
11201204,105.0,boston,back bay,apartment,entire home/apt,2,1,0,1
12626504,190.0,boston,back bay,apartment,entire home/apt,2,1,1,1
1372816,209.0,boston,back bay,apartment,entire home/apt,2,1,0,1
13218392,145.0,boston,back bay,apartment,entire home/apt,2,1,0,1
12268144,200.0,boston,back bay,apartment,private room,1,1,1,1
12205324,450.0,boston,back bay,apartment,entire home/apt,3,1,1,1
14603013,170.0,boston,back bay,condominium,entire home/apt,2,1,0,1
13872339,329.0,boston,back bay,apartment,entire home/apt,4,1,2,2
12020829,297.0,boston,back bay,apartment,entire home/apt,4,1,2,2
1776190,349.0,boston,back bay,apartment,entire home/apt,2,1,1,1
14822424,200.0,boston,back bay,condominium,entire home/apt,4,1,1,1
29155,451.0,boston,back bay,apartment,entire home/apt,6,1,3,3
13674964,179.0,boston,back bay,apartment,private room,2,1,1,1
9677207,150.0,boston,back bay,apartment,entire home/apt,2,1,1,1
8497555,139.0,boston,,apartment,entire home/apt,4,1,0,2
10070404,174.0,boston,back bay,apartment,entire home/apt,6,1,2,2
12953937,196.0,boston,,apartment,entire home/apt,2,1,1,1
2108738,150.0,boston,back bay,apartment,entire home/apt,2,1,0,1
1811776,189.0,boston,back bay,apartment,entire home/apt,2,1,1,2
1090413,120.0,boston,back bay,house,private room,1,1,1,1
8206659,250.0,boston,back bay,apartment,entire home/apt,4,1,1,2
10084216,200.0,boston,,apartment,entire home/apt,3,1,1,2
10266928,229.0,boston,back bay,apartment,entire home/apt,2,1,1,1
14722711,175.0,boston,back bay,apartment,entire home/apt,2,1,1,1
11462476,200.0,boston,back bay,apartment,entire home/apt,2,1,1,1
10266397,249.0,boston,back bay,apartment,entire home/apt,2,1,1,1
9414403,97.0,boston,back bay,apartment,private room,2,1,1,1
14821064,250.0,boston,back bay,apartment,entire home/apt,2,1,1,1
14147343,102.0,boston,back bay,apartment,private room,2,1,1,1
8822499,200.0,boston,,apartment,entire home/apt,3,1,1,1
10228457,200.0,boston,back bay,apartment,entire home/apt,2,1,0,1
14917151,170.0,boston,,apartment,entire home/apt,3,1,0,1
9725178,205.0,boston,back bay,apartment,entire home/apt,2,1,1,1
6009031,220.0,boston,back bay,apartment,private room,4,1,1,2
7971930,225.0,boston,back bay,apartment,entire home/apt,2,1,0,1
5989418,975.0,boston,back bay,apartment,entire home/apt,6,2,2,3
6677469,295.0,boston,south end,apartment,entire home/apt,4,1,2,2
3302294,245.0,boston,back bay,apartment,entire home/apt,2,1,1,1
12362389,600.0,boston,back bay,apartment,entire home/apt,4,2,2,2
6759004,150.0,boston,back bay,apartment,entire home/apt,2,1,0,1
13017460,232.0,boston,back bay,apartment,entire home/apt,2,1,1,1
4516065,298.0,boston,back bay,apartment,entire home/apt,3,1,1,2
12264926,329.0,boston,back bay,apartment,entire home/apt,2,1,0,2
12797493,40.0,boston,back bay,other,shared room,1,1,1,1
5992501,235.0,boston,back bay,condominium,entire home/apt,3,1,1,1
5791960,194.0,boston,back bay,apartment,entire home/apt,4,1,1,2
10264774,299.0,boston,back bay,apartment,entire home/apt,4,1,2,2
5021859,50.0,boston,back bay,apartment,private room,1,1,1,1
14442491,300.0,boston,back bay,apartment,entire home/apt,3,1,1,1
9855805,229.0,boston,back bay,apartment,entire home/apt,4,1,2,2
7740436,175.0,boston,south end,apartment,entire home/apt,2,1,0,1
6921241,230.0,boston,back bay,apartment,entire home/apt,4,1,1,1
4972820,130.0,boston,back bay,apartment,entire home/apt,3,1,1,1
12263690,319.0,boston,back bay,apartment,entire home/apt,5,2,2,2
9920084,319.0,boston,back bay,apartment,entire home/apt,5,1,2,2
754845,209.0,boston,back bay,apartment,entire home/apt,2,1,0,1
4777111,160.0,boston,back bay,loft,entire home/apt,2,1,0,1
13015832,257.0,boston,back bay,apartment,entire home/apt,4,1,2,2
13015927,199.0,boston,back bay,apartment,entire home/apt,2,1,1,1
13589343,159.0,boston,,condominium,entire home/apt,3,1,0,1
14713980,185.0,boston,back bay,condominium,entire home/apt,2,1,1,1
705900,229.0,boston,back bay,apartment,entire home/apt,4,1,1,1
8577620,169.0,boston,back bay,apartment,entire home/apt,2,1,1,1
12390027,175.0,boston,,apartment,entire home/apt,3,1,1,1
9231486,375.0,boston,back bay,apartment,entire home/apt,6,2,2,2
10542140,350.0,boston,back bay,apartment,entire home/apt,4,1,2,2
11885148,325.0,boston,back bay,apartment,entire home/apt,2,1,1,1
10148425,185.0,boston,back bay,apartment,entire home/apt,2,1,1,1
10164759,179.0,boston,back bay,apartment,entire home/apt,4,1,1,1
6685682,259.0,boston,back bay,apartment,entire home/apt,4,1,1,2
11082235,299.0,boston,back bay,apartment,entire home/apt,3,1,1,2
4020650,139.0,boston,back bay,apartment,entire home/apt,1,1,0,1
4446413,363.0,boston,,apartment,entire home/apt,5,1,2,3
7840797,218.0,boston,back bay,apartment,entire home/apt,7,2,3,4
3528826,239.0,boston,back bay,apartment,entire home/apt,4,1,1,1
11589644,139.0,boston,back bay,apartment,entire home/apt,2,1,1,1
14636981,80.0,boston,back bay,apartment,private room,1,1,1,1
1775935,299.0,boston,back bay,apartment,entire home/apt,4,1,2,2
7804358,225.0,boston,back bay,apartment,entire home/apt,2,1,1,2
7007801,115.0,boston,back bay,apartment,entire home/apt,3,1,1,1
14367134,100.0,boston,back bay,loft,entire home/apt,3,1,0,2
7264674,200.0,boston,back bay,apartment,entire home/apt,3,1,1,1
13591607,109.0,boston,back bay,condominium,private room,2,1,1,1
8116523,150.0,boston,,townhouse,entire home/apt,3,1,1,2
13015353,350.0,boston,back bay,condominium,entire home/apt,3,1,1,1
9918713,319.0,boston,back bay,apartment,entire home/apt,5,1,2,2
2331886,225.0,boston,back bay,apartment,entire home/apt,2,1,1,1
12489916,281.0,boston,back bay,apartment,entire home/apt,4,2,2,2
693353,249.0,boston,back bay,apartment,entire home/apt,2,1,1,1
2429961,170.0,boston,back bay,apartment,entire home/apt,3,1,1,1
14423004,119.0,boston,back bay,apartment,entire home/apt,5,2,2,2
9343915,185.0,boston,back bay,apartment,private room,2,1,1,1
9327506,450.0,boston,back bay,apartment,entire home/apt,5,2,3,3
22212,285.0,boston,back bay,apartment,entire home/apt,5,1,2,2
12621291,199.0,boston,,apartment,entire home/apt,3,1,0,1
12914154,120.0,boston,,apartment,entire home/apt,3,1,1,2
414419,175.0,boston,back bay,loft,entire home/apt,4,1,1,1
21337,329.0,boston,back bay,apartment,entire home/apt,4,1,2,2
5919529,550.0,boston,back bay,house,entire home/apt,6,2,3,2
5870309,319.0,boston,back bay,apartment,entire home/apt,5,2,2,2
6991310,250.0,boston,back bay,apartment,entire home/apt,4,1,2,2
14422695,119.0,boston,back bay,apartment,entire home/apt,5,2,2,2
5903001,325.0,boston,back bay,apartment,entire home/apt,4,1,1,1
472070,150.0,boston,back bay,apartment,entire home/apt,6,1,2,2
6017574,425.0,boston,back bay,apartment,entire home/apt,4,2,2,2
11211273,199.0,boston,back bay,townhouse,entire home/apt,3,1,1,2
14085771,310.0,boston,back bay,apartment,entire home/apt,4,1,1,1
1234740,389.0,boston,back bay,apartment,entire home/apt,4,1,2,2
9180947,145.0,boston,back bay,apartment,entire home/apt,2,1,0,1
13391640,200.0,boston,,apartment,entire home/apt,2,1,0,1
7853079,568.0,boston,back bay,apartment,entire home/apt,6,1,3,3
14422439,119.0,boston,back bay,apartment,entire home/apt,5,2,2,2
4132983,363.0,boston,,apartment,entire home/apt,5,1,2,3
13848636,400.0,boston,,apartment,entire home/apt,4,1,1,2
7475215,150.0,boston,back bay,apartment,entire home/apt,2,1,0,1
9252183,160.0,boston,back bay,apartment,entire home/apt,2,1,0,1
11980767,160.0,boston,back bay,apartment,entire home/apt,4,1,0,2
2723274,250.0,boston,back bay,apartment,entire home/apt,2,1,2,1
8737466,169.0,boston,back bay,apartment,entire home/apt,2,1,0,1
13864771,89.0,boston,back bay,condominium,private room,2,2,1,1
9992143,319.0,boston,back bay,apartment,entire home/apt,5,2,2,2
9228519,189.0,boston,back bay,apartment,entire home/apt,2,1,0,1
10293480,299.0,boston,back bay,apartment,entire home/apt,4,1,1,1
6213822,183.0,boston,back bay,apartment,entire home/apt,5,2,2,3
3673688,699.0,boston,back bay,condominium,entire home/apt,4,1,1,3
12865092,100.0,boston,back bay,apartment,entire home/apt,6,1,1,3
3591388,275.0,boston,back bay,apartment,entire home/apt,2,1,1,1
9473816,159.0,boston,back bay,apartment,entire home/apt,5,1,1,2
14552102,279.0,boston,back bay,apartment,entire home/apt,5,1,2,2
12291029,200.0,boston,back bay,apartment,entire home/apt,4,1,1,2
10881994,207.0,boston,,apartment,entire home/apt,6,1,1,2
13912943,218.0,boston,back bay,other,private room,2,1,1,1
14388025,84.0,boston,,apartment,shared room,2,1,1,1
4377247,259.0,boston,,apartment,entire home/apt,3,1,1,1
7474615,148.0,boston,back bay,apartment,entire home/apt,2,1,0,1
13110631,130.0,boston,back bay,apartment,entire home/apt,3,1,0,2
3870046,300.0,boston,back bay,apartment,entire home/apt,4,1,2,2
789843,250.0,boston,back bay,apartment,entire home/apt,2,1,1,1
2247190,363.0,boston,back bay,apartment,entire home/apt,5,1,2,3
4409819,267.0,boston,,apartment,entire home/apt,3,1,1,2
3410087,119.0,boston,back bay,apartment,entire home/apt,2,1,0,1
7194793,140.0,boston,,apartment,private room,2,1,1,1
12897110,176.0,boston,back bay,apartment,entire home/apt,4,1,1,1
6075481,200.0,boston,back bay,apartment,entire home/apt,4,1,0,1
13060113,550.0,boston,back bay,apartment,entire home/apt,3,1,1,1
3704801,150.0,boston,back bay,apartment,entire home/apt,4,1,1,1
10569282,379.0,boston,back bay,apartment,entire home/apt,6,1,3,3
9504314,300.0,boston,back bay,apartment,private room,2,1,1,1
14714374,130.0,boston,back bay,condominium,private room,2,1,1,1
13912470,256.0,boston,,apartment,entire home/apt,4,1,1,2
13912467,296.0,boston,,apartment,entire home/apt,5,1,1,3
2246959,363.0,boston,back bay,apartment,entire home/apt,5,1,2,3
2656568,600.0,boston,back bay,apartment,entire home/apt,2,1,1,1
14819717,225.0,boston,back bay,apartment,entire home/apt,4,1,1,1
9504177,450.0,boston,back bay,apartment,entire home/apt,7,1,3,3
6882615,160.0,boston,back bay,apartment,entire home/apt,2,1,0,1
5899031,350.0,boston,back bay,apartment,entire home/apt,4,1,2,2
1868513,298.0,boston,back bay,apartment,entire home/apt,3,1,1,2
11371205,200.0,boston,,apartment,entire home/apt,8,1,2,3
12998272,286.0,boston,back bay,apartment,entire home/apt,5,1,2,3
14386825,74.0,boston,,apartment,shared room,1,1,1,1
197146,356.0,boston,back bay,apartment,entire home/apt,4,1,2,2
4358181,130.0,boston,back bay,apartment,entire home/apt,2,1,0,1
4080849,250.0,boston,back bay,apartment,entire home/apt,4,1,1,1
12092499,200.0,boston,back bay,apartment,entire home/apt,3,1,1,1
10454061,129.0,boston,back bay,apartment,entire home/apt,2,1,0,1
10945558,349.0,boston,back bay,apartment,entire home/apt,6,1,2,2
3458030,500.0,boston,back bay,apartment,entire home/apt,4,1,2,2
4432035,248.0,boston,back bay,apartment,entire home/apt,3,1,1,1
13992811,97.0,boston,back bay,apartment,private room,2,1,1,1
7881551,210.0,boston,back bay,apartment,entire home/apt,4,1,0,1
10701625,249.0,boston,back bay,apartment,entire home/apt,4,1,1,1
10409490,69.0,boston,back bay,apartment,private room,1,1,1,1
14713259,130.0,boston,back bay,condominium,private room,2,1,1,1
3867014,270.0,cambridge,,apartment,entire home/apt,2,1,1,1
13959444,450.0,boston,,condominium,entire home/apt,4,1,2,2
1589392,130.0,boston,back bay,apartment,entire home/apt,2,1,0,1
11455804,207.0,boston,east boston,apartment,entire home/apt,2,1,0,1
1066742,200.0,boston,east boston,boat,entire home/apt,6,1,2,5
8982616,65.0,east boston,,apartment,private room,2,1,1,1
9273,225.0,boston,east boston,apartment,entire home/apt,4,2,2,2
8326439,48.0,boston,,apartment,private room,1,1,1,1
13820571,65.0,boston,,apartment,private room,1,1,1,1
13926704,48.0,boston,east boston,apartment,private room,1,1,1,1
4107959,119.0,boston,,apartment,private room,2,1,1,1
5940866,75.0,boston,east boston,house,private room,2,1,1,1
6436334,150.0,boston,east boston,apartment,private room,2,1,1,1
1147871,95.0,boston,east boston,house,private room,2,1,1,1
14885796,90.0,boston,east boston,townhouse,private room,4,1,1,2
1458081,210.0,boston,east boston,condominium,entire home/apt,8,2,3,4
4868653,95.0,boston,,house,private room,1,1,1,1
2441095,99.0,boston,east boston,apartment,entire home/apt,4,1,2,2
7634067,50.0,boston,east boston,apartment,shared room,2,1,1,1
12646288,115.0,boston,,apartment,private room,1,1,1,1
8846849,70.0,boston,east boston,apartment,private room,2,1,1,1
1178162,95.0,boston,east boston,house,private room,2,1,1,1
13908638,99.0,boston,east boston,house,private room,2,1,1,1
1178106,77.0,boston,east boston,house,private room,2,1,1,1
13433317,119.0,boston,east boston,apartment,entire home/apt,5,1,2,2
6142396,56.0,boston,east boston,apartment,shared room,2,1,1,1
13908031,89.0,boston,east boston,condominium,private room,2,1,1,1
14564883,129.0,boston,east boston,apartment,entire home/apt,4,1,2,2
13884549,65.0,boston,east boston,apartment,private room,2,1,1,2
12580274,65.0,boston,east boston,apartment,private room,1,1,1,1
12891323,85.0,boston,east boston,apartment,private room,2,1,1,1
11695285,215.0,boston,east boston,apartment,entire home/apt,4,1,2,2
11498583,60.0,boston,east boston,apartment,entire home/apt,2,2,1,1
14824568,128.0,boston,east boston,condominium,private room,2,1,1,1
11498523,60.0,boston,east boston,apartment,entire home/apt,2,2,1,1
8859689,250.0,boston,,apartment,entire home/apt,5,1,2,2
6614984,129.0,boston,,apartment,entire home/apt,2,1,1,1
9531326,72.0,boston,east boston,condominium,entire home/apt,3,1,1,1
11398953,99.0,boston,east boston,condominium,entire home/apt,6,1,3,3
9382898,35.0,boston,east boston,condominium,private room,3,2,1,1
2634361,68.0,boston,east boston,house,private room,3,2,1,2
1141522,95.0,boston,east boston,house,private room,2,1,1,1
7809904,130.0,boston,,apartment,entire home/apt,3,1,1,1
13233001,150.0,boston,,apartment,entire home/apt,2,1,1,1
11498416,60.0,boston,east boston,apartment,entire home/apt,2,2,1,1
10056496,250.0,boston,east boston,apartment,entire home/apt,8,3,4,4
11334091,75.0,boston,east boston,apartment,private room,1,1,1,1
11866869,70.0,boston,east boston,apartment,private room,4,1,1,4
13594886,103.0,boston,east boston,condominium,private room,2,2,1,1
11579622,85.0,boston,east boston,apartment,private room,2,1,1,1
7678756,95.0,boston,east boston,apartment,entire home/apt,2,1,1,1
1059604,275.0,boston,east boston,boat,entire home/apt,6,1,2,4
